code,name,district,sub_district,X,Y,type
M-JKT-123-CY,Pasar Pulogadung,JAKARTA TIMUR,PULOGADUNG,106.904983,-6.187133,CY
M-JKT-124-CY,Pasar Ampera,JAKARTA TIMUR,PULOGADUNG,106.884667,-6.1861,CY
M-JKT-136,Sutarni,JAKARTA TIMUR,PULOGADUNG,106.904483,-6.1888,CY
M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,CY
M-JKT-154,Wiyono,JAKARTA TIMUR,PULOGADUNG,106.920367,-6.19675,CY
M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,CY
M-JKT-151,Sugimin,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196533,CY
M-JKT-149,Bapak tommy,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.196467,CY
M-JKT-150,ibu yanti,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.1964,CY
M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,CY
M-JKT-152,Junaedi,JAKARTA TIMUR,PULOGADUNG,106.920267,-6.196617,CY
M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,CY
M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,CY
M-JKT-158,H.SLAMET,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.196383,CY
M-JKT-153,H.IKA,JAKARTA TIMUR,PULOGADUNG,106.92015,-6.1968,CY
M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,CY
M-JKT-164,Ca'man/Dasiman,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196317,CY
M-JKT-148,SRIYONO,JAKARTA TIMUR,PULOGADUNG,106.919967,-6.1964,CY
M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,CY
M-JKT-146,MULYONO,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.19645,CY
M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,CY
M-JKT-176,JAMBANG,JAKARTA TIMUR,PULOGADUNG,106.91985,-6.196933,CY
M-JKT-174,CAHAYA FAJAR,JAKARTA TIMUR,PULOGADUNG,106.9198,-6.197067,CY
M-JKT-147,DARYONO,JAKARTA TIMUR,PULOGADUNG,106.9199,-6.196433,CY
M-JKT-145,Ayam Kampung TD,JAKARTA TIMUR,PULOGADUNG,106.919817,-6.1964,CY
M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,CY
M-JKT-163,Suaib,JAKARTA TIMUR,PULOGADUNG,106.9199,-6.196167,CY
M-JKT-137,Tyen Kwet Sin,JAKARTA TIMUR,PULOGADUNG,106.904817,-6.188933,CY
M-JKT-138,MEKARSARI,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.188317,CY
M-JKT-142,MANGGOLO YUDHO,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18795,CY
M-JKT-141,WAHYANTI,JAKARTA TIMUR,PULOGADUNG,106.904467,-6.187917,CY
M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,CY
M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,CY
M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,CY
M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,CY
M-JKT-135,Bambang Sukanto,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-160,Kusnasari,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-161,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-166,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-169,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-172,,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-173,SUPRAPTO,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-175,TIMIN,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-177,BAGIO,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-178,SOFYAN,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-155,H. Triyanto,JAKARTA TIMUR,PULOGADUNG,106.920383,-6.196733,CY
M-JKT-179,H.ENDANG,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-180,MUGI,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-181,LOMBA,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-182,Samio Hadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,CY
M-JKT-184,SATIO,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-185,Bambang,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-186,Hendra,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-187,Daiman,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-188,Samiyanto,JAKARTA TIMUR,PULOGADUNG,107.2483549,-6.250873707,CY
M-JKT-189,SINAR FAJAR / SINAR ANGKASA,JAKARTA TIMUR,MATRAMAN,106.869617,-6.206033,CY
M-JKT-190,CAGAR ALAM,JAKARTA TIMUR,MATRAMAN,106.87095,-6.209067,CY
M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,CY
M-JKT-192,Maju Bersama,JAKARTA TIMUR,MATRAMAN,106.87295,-6.2097,CY
M-JKT-193,Mega Jaya,JAKARTA TIMUR,PULOGADUNG,106.87595,-6.21455,CY
M-JKT-194,Sawung Mas,JAKARTA TIMUR,PULOGADUNG,106.905033,-6.184633,CY
M-JKT-195,Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.919883,-6.196767,CY
M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,CY
M-JKU-001,HENDRIK,JAKARTA UTARA,CILINCING,106.92085,-6.103233,CY
M-JKU-002,ROFIQ,JAKARTA UTARA,CILINCING,106.93085,-6.098517,CY
M-JKU-003,AMIN SUSANTO,JAKARTA UTARA,CILINCING,106.93505,-6.10335,CY
M-JKU-004,SUMBER JAYA / DJABIDIN,JAKARTA UTARA,CILINCING,106.925667,-6.104833,CY
M-JKU-005,HENDRA,JAKARTA UTARA,CILINCING,106.9245,-6.100917,CY
M-JKU-006,TPnU Saprudin,JAKARTA UTARA,CILINCING,106.938783,-6.10245,CY
M-JKU-008,Moko Supplier,JAKARTA UTARA,CILINCING,106.936067,-6.112467,CY
M-JKU-011,Surjana,JAKARTA UTARA,TANJUNG PRIOK,107.2483549,-6.250873707,CY
M-JKU-021,,JAKARTA UTARA,PADEMANGAN,106.846467,-6.130633,CY
M-JKU-059,KRISTANTO,JAKARTA UTARA,CILINCING,106.948417,-6.1101,CY
M-JKU-060,DWIJO SUMARMO,JAKARTA UTARA,CILINCING,106.948,-6.110117,CY
M-JKU-061,pak rasim,JAKARTA UTARA,CILINCING,106.948533,-6.110083,CY
M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,CY
M-JKU-063,Lasa,JAKARTA UTARA,CILINCING,106.9484,-6.110117,CY
M-JKU-064,TPnU Aminuddin,JAKARTA UTARA,CILINCING,106.947867,-6.110033,CY
M-JKU-066,Ahyani,JAKARTA UTARA,CILINCING,106.948233,-6.110133,CY
M-JKU-067,Surip,JAKARTA UTARA,CILINCING,106.948367,-6.110117,CY
M-JKU-068,SAPRUDIN/CASPUDIN,JAKARTA UTARA,CILINCING,106.9478,-6.11015,CY
M-JKU-092,SUBROTO,JAKARTA UTARA,PENJARINGAN,106.781733,-6.137467,CY
M-JKU-090,AYAM POTONG 139/ HARYANTO,JAKARTA UTARA,PENJARINGAN,106.78955,-6.140783,CY
M-JKU-091,Titi Ayam,JAKARTA UTARA,PENJARINGAN,106.794633,-6.1392,CY
M-JKU-089,HASIL SAWUNG/ H. SYAMSU,JAKARTA UTARA,PENJARINGAN,106.799967,-6.13585,CY
M-JKU-096,H. SUDARSONO,JAKARTA UTARA,PENJARINGAN,106.799867,-6.1361,CY
M-JKU-088,DARSONO,JAKARTA UTARA,PENJARINGAN,106.800033,-6.136117,CY
M-JKU-076,Zaenuddin,JAKARTA UTARA,CILINCING,106.94865,-6.110067,CY
M-JKU-078,MINAN,JAKARTA UTARA,CILINCING,106.948317,-6.110133,CY
M-JKU-080,MAIH MULYADI,JAKARTA UTARA,CILINCING,106.948167,-6.110167,CY
M-JKU-081,TPnU Jhonny Chandra,JAKARTA UTARA,CILINCING,106.9482,-6.11015,CY
M-JKU-072,,JAKARTA UTARA,CILINCING,106.948167,-6.110167,CY
M-JKU-070,DIDI JAHIDI BIN KEMEDI,JAKARTA UTARA,CILINCING,106.948383,-6.110083,CY
M-JKU-082,M. ZAKARIA,JAKARTA UTARA,CILINCING,106.947983,-6.110133,CY
M-JKU-069,,JAKARTA UTARA,CILINCING,106.94845,-6.110117,CY
M-JKU-077,RISKA BIN CARMAN,JAKARTA UTARA,CILINCING,106.948433,-6.110067,CY
M-JKU-075,ENDANG WARTAKA,JAKARTA UTARA,CILINCING,106.948433,-6.11015,CY
M-JKU-073,MOHAMAD ROFIQ,JAKARTA UTARA,CILINCING,106.948417,-6.1101,CY
M-JKU-074,Masripah,JAKARTA UTARA,CILINCING,106.9484,-6.110117,CY
M-JKU-071,,JAKARTA UTARA,CILINCING,106.9484,-6.110117,CY
M-JKU-087,Batara Jaya,JAKARTA UTARA,PADEMANGAN,106.846467,-6.130633,CY
M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,CY
M-JKU-086,CV . Cahaya Putra,JAKARTA UTARA,TANJUNG PRIOK,106.879167,-6.115583,CY
M-JKU-079,TPnU Heru,JAKARTA UTARA,CILINCING,106.947917,-6.110133,CY
M-JKU-110,Segar Baru,JAKARTA UTARA,KOJA,106.910233,-6.1189,CY
M-TGR-001,H. TOHA,KOTA TANGERANG,CIPONDOH,106.6735,-6.192567,CY
M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,CY
M-TGR-003,BEBEK REZEKI,KOTA TANGERANG,CIPONDOH,106.680548,-6.185263,CY
M-TGR-005-CY,PASAR PORTAL (GONDRONG),KOTA TANGERANG,CIPONDOH,106.69415,-6.19795,CY
M-TGR-009-CY,PASAR KAMPUNG GUNUNG,KOTA TANGERANG,CIPONDOH,106.67865,-6.1859,CY
M-TGR-013,MASRIPTO,KOTA TANGERANG,TANGERANG,106.643367,-6.175383,CY
M-TGR-014,,KOTA TANGERANG,TANGERANG,106.6432,-6.174817,CY
M-TGR-016,TPNU HAJI SUKARDI,KOTA TANGERANG,TANGERANG,106.644083,-6.175267,CY
M-TGR-015,SUNARTO,KOTA TANGERANG,TANGERANG,106.643467,-6.175367,CY
M-TGR-018,,KOTA TANGERANG,TANGERANG,106.643483,-6.1762,CY
M-TGR-019,,KOTA TANGERANG,TANGERANG,106.644033,-6.1753,CY
M-TGR-020,,KOTA TANGERANG,TANGERANG,106.64395,-6.175317,CY
M-TGR-021,TPNU HAJI SUTADJI,KOTA TANGERANG,TANGERANG,106.643967,-6.175383,CY
M-TGR-023,KARTAWI,KOTA TANGERANG,TANGERANG,106.6434,-6.175833,CY
M-TGR-022,,KOTA TANGERANG,TANGERANG,106.643117,-6.17585,CY
M-TGR-025,TPNU HAJI MUJID,KOTA TANGERANG,PINANG,106.6423,-6.20845,CY
M-TGR-026,PANGKALAN PINANG RAYA,KOTA TANGERANG,PINANG,106.704733,-6.239,CY
M-TGR-032,LS MANDIRI,KOTA TANGERANG,KARAWACI,106.709683,-6.2456,CY
M-TGR-034,TPNU NURIDI,KOTA TANGERANG,KARAWACI,106.627317,-6.177733,CY
M-TGR-029,TPNU JONI,KOTA TANGERANG,KARAWACI,106.62655,-6.178967,CY
M-TGR-028,TPNU ZAENAL ABIDIN,KOTA TANGERANG,KARAWACI,106.626567,-6.178683,CY
M-TGR-030,OO,KOTA TANGERANG,KARAWACI,106.626617,-6.179017,CY
M-TGR-031,UDIN,KOTA TANGERANG,KARAWACI,106.6265,-6.179117,CY
M-TGR-033,HUSNI,KOTA TANGERANG,KARAWACI,106.6265,-6.179033,CY
M-TGR-035-CY,PASAR SUKAJADI,KOTA TANGERANG,KARAWACI,106.6265,-6.178833,CY
M-TGR-036,BASAN,KOTA TANGERANG,BENDA,106.688117,-6.1193,CY
M-TGR-037,ROJAK,KOTA TANGERANG,BENDA,106.667933,-6.139683,CY
M-TGR-038,MITRA ABADI,KOTA TANGERANG,JATIUWUNG,106.586717,-6.218333,CY
M-TGR-041,UMAR,KOTA TANGERANG,JATIUWUNG,106.5686,-6.176367,CY
M-TGR-044,H. MUDINI,KOTA TANGERANG,BATUCEPER,106.6794,-6.17305,CY
M-TGR-045,SUMBER REJEKI,KOTA TANGERANG,BATUCEPER,106.675733,-6.156083,CY
M-TGR-046,UCI SANUSI,KOTA TANGERANG,BATUCEPER,106.6507,-6.148667,CY
M-TGR-047,OTING,KOTA TANGERANG,CILEDUG,106.707383,-6.22515,CY
M-TGR-048,,KOTA TANGERANG,CILEDUG,107.2483549,-6.250873707,CY
M-TGR-051,JARA,KOTA TANGERANG,CILEDUG,106.70965,-6.245633,CY
M-TGR-050,DOA IBU,KOTA TANGERANG,CILEDUG,106.70485,-6.238967,CY
M-TGR-049,OUTLET CILEDUG,KOTA TANGERANG,CILEDUG,106.70565,-6.238933,CY
M-TGR-052,TPNU BAPAK KOSIM,KOTA TANGERANG,CILEDUG,106.717517,-6.237633,CY
M-TGR-054,SIBURUNG UNGGAS,KOTA TANGERANG,PERIUK,106.611317,-6.153117,CY
M-TGR-055,UMAR,KOTA TANGERANG,PERIUK,106.592983,-6.149633,CY
M-TGR-061,TPNU BAPAK GIGIH,KOTA TANGERANG,NEGLASARI,106.6312,-6.155533,CY
M-TGR-062,YAN KIE,KOTA TANGERANG,NEGLASARI,106.622767,-6.141267,CY
M-TGR-063,H.HOSYIM,KOTA TANGERANG,NEGLASARI,106.633333,-6.130117,CY
M-TGR-064,UD SUBUR,KOTA TANGERANG,NEGLASARI,106.628717,-6.155717,CY
M-TGR-075,TPNU NAHRAWI,KOTA TANGERANG,BATUCEPER,107.2483549,-6.250873707,CY
M-TGR-079,H. MADI,KOTA TANGERANG,BATUCEPER,106.66325,-6.153233,CY
M-TGR-078,SAMSUDIN,KOTA TANGERANG,BATUCEPER,106.663367,-6.153483,CY
M-TGR-077,SANWANI,KOTA TANGERANG,BATUCEPER,106.663467,-6.153533,CY
M-TGR-074,TPNU HAJI NASHRI,KOTA TANGERANG,BATUCEPER,106.6645,-6.153783,CY
M-TGR-076,TPNU SAHRONI,KOTA TANGERANG,BATUCEPER,106.6638,-6.153483,CY
M-TGR-080,H. ROKHIM,KOTA TANGERANG,TANGERANG,106.643183,-6.174117,CY
M-TGR-081,M. ALI,KOTA TANGERANG,TANGERANG,106.643417,-6.175733,CY
M-TGR-082,NITA JAYA,KOTA TANGERANG,TANGERANG,106.642917,-6.1762,CY
M-TGR-083,,KOTA TANGERANG,KARAWACI,106.608133,-6.1853,CY
M-TGR-084,H. MUKRI,KOTA TANGERANG,KARAWACI,106.6265,-6.178717,CY
M-TGR-085,TPNU WIYARSO,KOTA TANGERANG,PERIUK,106.59005,-6.183483,CY
M-TGR-087,,KOTA TANGERANG,PERIUK,106.6423,-6.20845,CY
M-TGR-086,HARI,KOTA TANGERANG,PERIUK,106.595283,-6.164983,CY
M-TGR-088,MARGONO,KOTA TANGERANG,JATIUWUNG,106.579217,-6.204567,CY
M-TGR-089,ARIS AWALUDIN,KOTA TANGERANG,JATIUWUNG,106.568867,-6.176167,CY
M-TGR-090,DENNY MEAT SHOP,KOTA TANGERANG,CIBODAS,106.6076,-6.211867,CY
M-TGR-091,ERI,KOTA TANGERANG,CIBODAS,107.2483549,-6.250873707,CY
M-TGR-092,UDIN (HASANUDIN),KOTA TANGERANG,CIBODAS,106.605483,-6.197067,CY
M-TGR-093,SUMBER REZEKY,KOTA TANGERANG,NEGLASARI,106.621883,-6.147983,CY
M-TGR-094,UD. SURYADHARMA,KOTA TANGERANG,NEGLASARI,106.62305,-6.152583,CY
M-TGR-095,ULYA JAYA,KOTA TANGERANG,NEGLASARI,106.624967,-6.1331,CY
M-TGR-096,SUMBER REZEKY,KOTA TANGERANG,NEGLASARI,106.633217,-6.13015,CY
M-TGR-097,KIMSIONG,KOTA TANGERANG,NEGLASARI,106.636167,-6.159617,CY
M-TGR-098,TPNU BAPAK JAJANG,KOTA TANGERANG,NEGLASARI,106.633183,-6.1653,CY
M-TGR-099,PANGKALAN NUEL,KOTA TANGERANG,NEGLASARI,106.62995,-6.140933,CY
M-TGR-100,PAK PUR,KOTA TANGERANG,CIPONDOH,106.654967,-6.196533,CY
M-TGR-101,H. MUHAMAD,KOTA TANGERANG,CIPONDOH,107.2483549,-6.250873707,CY
M-TGR-103,,KOTA TANGERANG,KARANG TENGAH,106.6911,-6.202617,CY
M-TGR-104,TPNU MUASIN,KOTA TANGERANG,PINANG,106.686367,-6.224783,CY
M-TGR-106,H.BUANG,KOTA TANGERANG,PINANG,106.657883,-6.20435,CY
M-TGR-107,TABRANI,KOTA TANGERANG,PINANG,106.66365,-6.20405,CY
M-TGR-108,TPNU HAJI YAKUB,KOTA TANGERANG,PINANG,106.664617,-6.210367,CY
M-TGR-109,TPNU BAPAK LUKMAN,KOTA TANGERANG,PINANG,106.679467,-6.2218,CY
M-TGR-113,NURIYANTO,KOTA TANGERANG,TANGERANG,106.642667,-6.175117,CY
M-TGR-118,M. HARYONO,KOTA TANGERANG,TANGERANG,106.6434,-6.175367,CY
M-TGR-117,SUTINGGAL,KOTA TANGERANG,TANGERANG,106.6436,-6.1754,CY
M-TGR-120,,KOTA TANGERANG,TANGERANG,106.642983,-6.175817,CY
M-TGR-116,WIWIK PRIYONO,KOTA TANGERANG,TANGERANG,106.6432,-6.175383,CY
M-TGR-115,AKROM,KOTA TANGERANG,TANGERANG,106.643017,-6.175367,CY
M-TGR-110,JATI WALUYO,KOTA TANGERANG,TANGERANG,106.643683,-6.17545,CY
M-TGR-121,H. RUSLAN,KOTA TANGERANG,TANGERANG,106.644317,-6.175267,CY
M-TGR-112,BAGUS LESTARI,KOTA TANGERANG,TANGERANG,106.6426,-6.175583,CY
M-TGR-119,JUHARI,KOTA TANGERANG,TANGERANG,106.6422,-6.175,CY
M-TGR-111,H. ROKIN,KOTA TANGERANG,TANGERANG,107.2483549,-6.250873707,CY
M-TGR-122,TPNU BAPAK SALIMI,KOTA TANGERANG,PINANG,106.686367,-6.224783,CY
M-TGR-123,WIYARSI,KOTA TANGERANG,CILEDUG,106.704033,-6.235433,CY
M-TGR-124,SIMPANG JAYA TIGA,KOTA TANGERANG,BATUCEPER,106.669833,-6.181317,CY
M-TGR-125,,KOTA TANGERANG,BATUCEPER,106.660867,-6.1734,CY
M-TGR-126,H. NUR,KOTA TANGERANG,BATUCEPER,106.662717,-6.155533,CY
M-TGR-127,DODY,KOTA TANGERANG,CIBODAS,107.2483549,-6.250873707,CY
M-TGR-129,SYAFII,KOTA TANGERANG,TANGERANG,106.642933,-6.175067,CY
M-TGR-132,KIRAN,KOTA TANGERANG,CIPONDOH,106.686183,-6.181617,CY
M-TGR-133,H.MAMUN,KOTA TANGERANG,CIPONDOH,106.684033,-6.176533,CY
M-TGR-134,H.SATIRI,KOTA TANGERANG,CIPONDOH,106.68425,-6.176383,CY
M-TGR-135,TPNU BAPAK KOMAR,KOTA TANGERANG,KARAWACI,106.626533,-6.1789,CY
M-TGR-136,TPNU BAPAK EMAD,KOTA TANGERANG,KARAWACI,106.626533,-6.179033,CY
D-BKS-025,ABDUL ROZAK,BEKASI,TARUMAJAYA,107.019767,-6.1091,CY
D-BGR-074,ABIDIN,BOGOR,SUKAMAKMUR,107.023967,-6.593617,CY
M-BKS-093,Jaya Abadi,KOTA BEKASI,BEKASI TIMUR,107.01445,-6.245983,CY
D-BGR-258,BAPAK HADI,BOGOR,CILEUNGSI,107.029983,-6.4132,CY
D-BKS-010,MAMAT,BEKASI,BABELAN,107.04455,-6.1616,CY
D-BGR-239,H.MARGO SUWITO (H.NASLIM),BOGOR,JONGGOL,107.058233,-6.4602,CY
D-BGR-302,MIMIH SURYADI (AMIH),BOGOR,JONGGOL,107.061967,-6.469717,CY
D-TGR-054,H HASIM B,TANGERANG,KOSAMBI,106.642117,-6.112267,CY
M-TGR-102,,KOTA TANGERANG,CILEDUG,106.704617,-6.239033,CY
D-BGR-257,Pak H Usman,BOGOR,LEUWILIANG,106.641217,-6.615983,CY
D-BGR-301,ABAS,BOGOR,JONGGOL,107.056083,-6.473583,CY
M-TGR-131,IMAS,KOTA TANGERANG,CIPONDOH,107.2483549,-6.250873707,CY
D-BKS-021,BANGKIT JAYA ABADI  / H. ASEP,BEKASI,TAMBUN SELATAN,107.056017,-6.2797,CY
D-BKS-055,DAMADI / UD BAGUS PUTRA,BEKASI,CIKARANG SELATAN,107.120983,-6.338067,CY
D-BGR-079,BAPAK ACE,BOGOR,SUKAMAKMUR,107.126267,-6.5148,CY
D-BGR-078,BAPAK SUMARNA,BOGOR,SUKAMAKMUR,107.126483,-6.517067,CY
D-BGR-056,HOTIB,BOGOR,CARIU,107.1348,-6.505333,CY
D-BKS-003,SUHADA,BEKASI,CIKARANG UTARA,107.143483,-6.254967,CY
D-BGR-057,NURDIN MULYADI,BOGOR,CARIU,107.134067,-6.505333,CY
D-BGR-070,NANO KARNO,BOGOR,TANJUNGSARI,107.1317,-6.505883,CY
D-BGR-214,DIDING,BOGOR,CIBUNGBULANG,106.6392,-6.574883,CY
D-TGR-019,MARYONO,KOTA TANGERANG SELATAN,CIPUTAT,107.2483549,-6.250873707,CY
M-BKS-043,MULYONO,KOTA BEKASI,BANTARGEBANG,106.991183,-6.313533,CY
D-BGR-171,WANDI,BOGOR,LEUWILIANG,106.641533,-6.609,CY
M-BKS-090,Setia Unggas,KOTA BEKASI,RAWALUMBU,107.007783,-6.271,CY
M-TGR-114,ALI SUPENO,KOTA TANGERANG,TANGERANG,106.642183,-6.175567,CY
M-BKS-087,Tri Sumber Rejeki,KOTA BEKASI,RAWALUMBU,107.0073,-6.27015,CY
M-BKS-073,PD. PUTRA MANDIRI,KOTA BEKASI,RAWALUMBU,107.00735,-6.26965,CY
D-BKS-027,TPnU Aman,BEKASI,TARUMAJAYA,107.007517,-6.134533,CY
M-BKS-070,Parjo,KOTA BEKASI,RAWALUMBU,107.007733,-6.270483,CY
M-BKS-066,TPnU Iskandar Kamayadi,KOTA BEKASI,BEKASI TIMUR,107.025917,-6.240983,CY
D-TGR-071,,KOTA TANGERANG SELATAN,SERPONG,107.2483549,-6.250873707,CY
M-BKS-092,PD. DUA PUTRI MANDIRI JAYA,KOTA BEKASI,BEKASI TIMUR,107.014367,-6.245933,CY
M-BKS-061,TPnU Kartimun,KOTA BEKASI,BEKASI TIMUR,107.012633,-6.253867,CY
M-BKS-063,Cirajaya,KOTA BEKASI,BEKASI TIMUR,107.019017,-6.243883,CY
M-BKS-064,JAWA UNGGAS,KOTA BEKASI,BEKASI TIMUR,107.021317,-6.24795,CY
D-BKS-033,Naor,BEKASI,TARUMAJAYA,107.025683,-6.109583,CY
M-BKS-068,TPnU Memet,KOTA BEKASI,BEKASI TIMUR,107.023717,-6.23505,CY
M-BKS-091,ROSSO MANDIRI,KOTA BEKASI,BEKASI TIMUR,107.014217,-6.245933,CY
D-BKS-006,DRH. JODI HARYOSENO,BEKASI,SETU,107.018083,-6.37035,CY
M-BKS-082,BOLO,KOTA BEKASI,MUSTIKAJAYA,107.028167,-6.3063,CY
M-BKS-060,Bekasi Unggas,KOTA BEKASI,BEKASI TIMUR,107.008333,-6.2483,CY
D-BKS-029,TPnU MARHAM,BEKASI,TARUMAJAYA,106.989617,-6.139017,CY
M-TGR-012,KAMIM HUDA,KOTA TANGERANG,TANGERANG,106.639133,-6.1755,CY
M-TGR-105,,KOTA TANGERANG,PINANG,106.6363,-6.209567,CY
D-BGR-052,MARTIN,BOGOR,JONGGOL,107.067217,-6.465933,CY
M-TGR-027,M.NAHROWI,KOTA TANGERANG,KARAWACI,107.2483549,-6.250873707,CY
D-BKS-073,PD BERKAH JAYA,BEKASI,TARUMAJAYA,107.016833,-6.110683,CY
D-TGR-251,,KOTA TANGERANG SELATAN,CIPUTAT,107.2483549,-6.250873707,CY
M-BKS-071,Syahrul,KOTA BEKASI,RAWALUMBU,107.007233,-6.2689,CY
M-BKS-056,M.MININ,KOTA BEKASI,BEKASI UTARA,107.00615,-6.233983,CY
M-BKS-052,ATO/MATO,KOTA BEKASI,BEKASI UTARA,107.006867,-6.23295,CY
D-BKS-071,NISA JAYA,BEKASI,BABELAN,107.044617,-6.17525,CY
D-BKS-009,AMSYARI,BEKASI,BABELAN,107.044717,-6.161533,CY
